Label,Tweets
1,"lmao, WTF?! Bruno (aka Borat) wearing an angel costume fell down and landed on Eminem's face...and his reaction was priceless...hahaha! "
0,"working on my epistle project! Hopefully I'll get to look for a new phone later 2day, since my old one broke yesterday. "
0,@4faintsunrise OMG thats awful  im sorry
1,@theDeanoRama Green is the support for Iran 
1,learning french on http://bit.ly/vY4So  .All courseware is in public domain. lets see how long I last  .
0,@BlakeLewis I can't wait to hear it...you're so talented. I couldn't make it to pride and was sad I didn't get to see you 
0,Ah work... You sod  it's raining and we predict we won't do many cars by 12. What's twitvid people?
0,@trvsbrkr http://twitpic.com/6q3ih - 'm sorry for yoiur lost sweety  But I would havebeen balling out crying if you didn't survive th ...
1,"@tanitaa After a nite full of random peeps, some local tweeps, many drinks and some magic tricks ... I am home. "
1,@ashnessa94 i'm from Germany   whats your favourite disney star?
0,@rdy2freefall it wont load for me.  http://stickam.com/atlcobralove3 come here too?
0,"I just hope I can find my focus repair manual so I can attempt to fix my window w/o help though its supposed to rain all day,Ugh  fck this"
0,I'm gonna spend my 21st alone in Italy this summer. Anyone want to visit? I don't wanna be alone 
1,Been doing 200 crunches a night.  Determined to get abs!!!  Any suggestions?... Maybe lay off the cheese fries! 
1,"@andreasohlund LOL, I hope the last bit is a smilie in disguise "
0,"tired, really tired, but I can't sleep "
0,@dcwuzhere I knoww!  tmrw lemme try to be early. Let's take pix plzzz
1,I'm actually ready for work!! Money makes me happy! 
1,"18 long days of patience &amp; big fat matzoballs of virtual passive aggression have paid off. Well done @joolzface, you've done me proud "
1,I'm a bit behind - stavros flatley on - excellent  #bgt
1,Off to home.... 
1,@realmadridtalk I know. Seems like he runs everything in Italy that means anything. Except the best team in Milan. 
1,yayyy eastern conference champs = magicccc 
0,Damn can't get ipod 3.0 softwere yet need to wait till tomorrow 
0,"Back from Mahon Point - everybody got something, except Mommy. Mommy hates shopping "
0,@bluemarbl Very selective media coverage?  
1,Landschaft mit Aphorismus  http://tinyurl.com/dm92hu
0,okay so tomorrow is my first and only exam. its a diploma too  grade 12 biology even tho im only in grade 11. time to studyy UGHHH
0,Long day with an assorted bouquet of stressors! Had to erase my hard drive and tomorrow I get to start over! 
1,any suggestions on a good photo printer? price doesnt matter - i want quality for scrappy goodness  thanks!
1,"Morning all! Just been out running, gonna shower and eat breakfast now  xx"
0,@JohnSTaylor I can't wait for the software but will have to wait until Thursday 
0,Classes start in just a few days!!  Haha!
1,"@Cra1gHa1r hehe, would help her if I was still at her place.  I'm at my house and yes, I think it's time to get up now."
0,@Izzy_Cullen  Whats Wrong hun Tell Me Everything 
0,fussy babies make me tired 
1,@MirandaBuzz So is a worth seeing movie?  I really want to see it!
1,http://bit.ly/niW6x   I think it's greeeaaat !! 
1,Sun Burn Haha it Hott ! But good  woking just now had a fantastic day been rushed of my feet taking a 5 min break hehe
1,"@CrosbyLoggins Good advice. Good advice. Quincy Jones smart man. K. and C. Loggins smart men. Skip on the sushi, though. "
1,@2ems That is so Stylish! Let your wife know how talented she is. Vader would kill me if I dressed him in anything. He is a Boxer-Pit 
0,confused on this twitter stuff 
1,About to send Todd an e-mail. 
1,but you know what i enjoy the MOST reading or watching anything Harry Potter related during the winter more specifically when the Christmas tree is up and it's snowing outside.
1,"@katiebobatie I did lose a few followers, but gained many more. I don't care. I only care about #chuckmemondays. "
1,Well that's what it looked like anyway. Still good though  xo
0,just came back from the mall. watched the terminator salvation twice. wants new skull candy earphones badly 
1,"@cmeza58 lol aight good  ..hmm my day was busy, been cleanin, cookin n what not.. no fun tho! yours?"
0,"@BonnieBrown a glorious day, on the whole. Wish I were going for a #schwinnjoyride this morning "
1,@arvindvm oh that sounds wonderful! Uniting dogs &amp; people all over the world  pics to be posted as the chaos ensues...
1,@FADjewellery I'm following your blog now. 
0,@piercethemind I hate when Twitter does this. 
0,Such a gloomy day for Kartini's Day 
0,@awath I'm having a quarter life crisis w/ all my friends gettin married  &amp; havin kids!  I can't relate!  So I feel lonely bout my bday 
1,Going to town square for my birthday party woo 
0,"@jsberkeley Hyung, Tax is applied to 'un-subsidized' price, so it is about $65 for 32G model. "
1,"Second week would probably be best, floydfest is the 4th weekend in july "
0,Eeekk I'm scared of storms 
0,@BlondeBlogger http://twitpic.com/4w8hk - I'm so sad this is so blurry! 
1,i'm watching recess... the cartoon show 
0,is very sore after havin her apendix out!  x
0,@shhh_natalie byebye natalie!! I'll miss you!! 
1,The good thing about having an uncommon name *and* surname is that the username you desire is almost always available. 
1,@TomFelton hahha we probably will!  You should come down here one day  is there gonna be a HP premiere in Australia? If so you should come
1,"@ModelMandyLynn My current favourites are Life, House and formerly Boston Legal. I guess I enjoy sarcasm "
1,20 self-made chocolate truffles and bottle of Baileys for the best mum in the world 
0,"Making a short video, Windows movie maker has crashed for 20th time   but my middle name is perseverence :p , should finish the video soon"
1,@SaraRC1 Sara I slept for 12 hours. Yes. TWELVE HOURS. I'm confident you didn't top that as far as being unproductive. 
1,"packed out with amazing presents, I love you mummm  heading to the druitt now I need a wallet!"
1,@JessMcFlyxxx yeaahh; punch her!  haha. xx
1,Spotted another dyke @te str8 bar.... Turns out im not alone 
1,"@miladkdz PM, like they happened last night or the night before that. "
1,@KhloeKardashian LOVE Joel Osteen. Can't wait to visit his church in TX when I move 
1,@lunajade Thank You so much for your recommendation  #followfriday
0,@kmc1121 awwww who's loving ur lover?? 
1,@Avery_Brandon thx 4 hitting me back! We have a clear protein gel. I wonder if that was it? Anywho... Thx 4 the tweet! 
1,"im starvinggggg, wonder if my sister will buy me some food? "
1,@yaznighthawk your on  LOL. Nice first updateeeeeee
0,Don't understand torrents so am having to watch a movie on you tube...its going to be a long night 
0,"@DonnieWahlberg What about HAWAII?!  We get absolutely no love.   That's ok, will be there to represent on 7/7 in Auburn, WA!  See u then!"
1,Waiting for curry. 
1,@xSweetLilElayx  those shoes are too cute! now if they had them in purple  that would be amazing!!
1,"@Schloon nah, fortunately my downlink on DSL is a bit faster  and this is for the worst case, getting the data back AT ALL is what I want"
0,@deesofierce Yursh but they have abandoned twitter 
0,"People are dying, I have to take the kid home, today does not seem to be a very good day "
0,doing math 
1,"@eleesha I am! It was a very nice weekend, but work calls and so I'm getting to it. "
1,@charmainegrace yup  grand launch? ahem opening pala....
1,@linnyrome yea! i passed through it the other day i believe...i'm not too good with directions haha 
0,I think I woke up on the wrong side of the bed this morning 
1,"Watching two people talk, who's biggest kick is just in making each other laugh, is like audio/visual crack.  #kpcs"
1,fan duty ;) -&gt; new MOVeMEDIA short-MOVe &quot;Never Miss&quot; http://bit.ly/JPbFQ  Check the guys out! 
0,at Emerging Media giving Craig his screen back &amp; cannot tell you how much the computer at home sucks with its old monitors back now 
1,busy day at work!  So happy the Burkharts are in Houston!  I can't wait to see their beautiful home! 
1,@hatsuseno HÃÂ© I needed one... and Aviators are awesome 
1,"at waffle house with @twmiller and others. pray for me, @Youthpunk. haha.  he has control of the juke box."
1,Eating at wendy's wiff sierra 
0,"Dear Sanjana Thankyou for the email , it made me sad.  I hope we are friends together soon, miss you. Finn  http://bit.ly/SiTtY"
1,Playground for kids &amp; free wifi for parents  #silampari #bogor - http://twitpic.com/3l1y4
1,going to watch yes man 
0,"@catiegirl ah ah ah so exited, wish we were togeth "
0,plan: guitar center friday afternoon? someone go with me  you might be bored but only MAYBE.
1,@watersprinkler no i'm sorry i'm not acquainted with her.  i wish i were!  that would just go to show how small the world really is.  
1,@mileycyrus awesome =D voting right now! good luck  ... cant wait to see you in the UK =D its guna be awesomeeee! &lt;3
1,"@Dirtdawg50k I am starting the 100 pushup challenge, I am in column 3, very proud of that "
1,"@NormGregory Yes, I LOVE that plum tree. That's where my hummingbird lives. I like the 12 second recording. Less chance of messing up! "
0,@eddieizzard weather in cardiff is gorgeous but am stuck in the office  off to barcelona next week tho  have fun in the sun in london x
1,"my backyard is a natural wonder to wake up to...saw baby geese feeding with momma, a muskrat, first turtle eggs of the year, and a bunny "
1,@tinkcupcake LOL you lazy beast haha. I'll be in the palace later prob so see you then 
0,I'm waiting tomorow 
1,gone out with syafiqah &amp; marfiqa to the library. had so much fun whispering! lol. 
0,would like to have fun with my friends.. i hate the rain 
0,@thepabloshow poor guy... 
0,ugh chelsea can fuck off  tossers
0,@Sabrinaax now I will be sad from u  I thought we r friends across the globe &amp; u remember me 
1,"@KimSozzi that's awesome Kim, I love ur music "
0,Hollywood museum closed 
1,@xamberphillipsx thank you haha i cant believe i did it 
1,@michaeldlilly i thought an iphone could do anything. There has to be an app for that. 
0,"@Sanchodog, I was sitting at work, today it is 80 here and I am on the phone taking care of school funding, sucks being poor. I need cash "
1,@yewww i'm in Italy (Florence) right now  cool! sounds great  congratulations! hugs xxx
0,my husband just teased me with the thought of going to Walnut Circle Grill tonight..but we got to go get calebs trophy tonight. oh well 
1,Well I read another 2 stories tonight from Stephen Kings Just after sunset. They were awesome! I would recoment this book to everyone. 
1,@lindac09 good song paranoid - jonas brothers 
1,tooo cold to party..bed much nicer 
0,"discovered thousand leggers infiltrating our bathroom, thought they were only in pgh.  see you in the am, if not eaten alive by then"
1,-Seeing Ryan Sheckler Todayyy followed by a AMAZING GIG coming up  CANT WAITT!!!!                    STOKED.
0,@Cpunches NO! I was folding laundry and came back and you were gone 
1,"Watched GossiP.Girl. Dan's so funny, haha. "
0,@ChasingDiana i have lost my appetite to read since one week ago. Busy schedule and this and that. 
1,okay. decent sched 
1,"@elise91 oh, i forgot about that, lol thanks. name the triplets Vier, Acht, Drei "
0,stupid britney spears beat cobra starship on the radio song face-off thing 
0,"@simplyvanessa he miss you too  i'm sure, you and him are soul mate"
0,"Going through my old tea collection &amp; I am not liking any of the teas I used to like. Lots of stuff to give away, mainly republic of tea. "
0,morning all! its grey and miserable and VERY windy in Birmingham ... and I suspect the heavens are about to open shortly too 
0,"@AmazingPhil that happens to me too. it sucks how u can never do everything since u have to do something else, then you CAN'T do anything "
0,@astridfeliciano ASTRID. Asdfghjkl  Gosh naman 'toh. Like what the helllll. Crap. Wait nga lang. I'll eat faster!!! SHOCKS
1,ina is now on twitter... follow her @InaGlam  haha... oh yes...
0,oh great starting holidays tommorrow and its nearly 6am and i starting to feel a little sick 
0,"@TferThomas so did you watch?  I'd forgottenmost of it, enjoyed re-seeing it, but paying for it today, my face doesnt bounce back anymore "
1,"@sgsuperone Awesome!  I think the second time brought the clown back, but the third time sent him packing again. "
1,@battlestylez cool u noe our homboi--&gt; @MichaelHoliday too 
0,At www.ceosleepout.org.au and this American  guy David Lampert wants each of us to donate another $500 each. What a cheek 
1,For@MaraBG who is &quot;Living life out loud&quot;  Ã¢â¢Â« http://blip.fm/~7h4hv
0,"Feels like crap,ugh! Queezy stomach  back to work at 3"
1,@nessie_111 thanks allot for the following looking forward your tweets see you araound 
1,Listening to Conan while I'm on the computer --- going to have to start the DVR over so I can see what is going on....sounds funny! 
0,"I'm bored, videogames don't impress me like they use to "
0,i hate that i cant take all my clothes to london! 
0,"@MsStaceyLee yah, i'm alright.  still not in good shape, but no blood involved. i'm so sorry i missed it. i wish i could've been there "
1,"@ddlovato hi demi, i love your songs.. "
0,Had a great weekend with Jer. Sad it's over so soon. 
0,@inkt_angel  out of where???
1,"@Milonare If the final blow was struck, do you suppose the cartoon would still be on? "
1,"Kim So Eun is very pretty  google her, you'll see...."
0,flying home for a funeral.   Good bye technology 
0,My nose is killing me.. want to go to bed.. but need to stay up as I am working late tomorrow and need my body to be aware of it 
1,@unclecrappy  I brought back more sponge candy yesterday 
0,Bored of Sims for today  Still thinking of a name for me and Lukes youtube account to post our awesome new vid on  ideas people!!
1,@dannywood LOOL LOOK LOOK what @SW_77 say!! Thats a fact!! 
0,"having a really-difficult-toddler day. all treats withdrawn, including going out. which means we're confined in the house with him, too. "
0,I just gave away my car. Kinda feeling sad about it but guess I really don't need it anymore 
1,At work and reading People's 100 most beautiful issue 
1,@TillyBeaz I gave up on twitter last night 
1,The view from our villa  a little slice of paradise
0,"oh my god, English and math finals tomorrow. Fuuuckkkk "
1,@wp101 Cheers! will do 
1,@samelthecamel Or @mrheywire could do what I did and not sleep at all 
0,@theHelenator Shoot! that sucks donkey balls  i lost a couple of good T's to the evil washing machinator myself.
1,"@Azlen *waves* Hi, Brad!  *still dancing over Pens win* *giggle* How are you today?"
0,@LaniceW88 yeah the D needs a makeover for real!  ATL is official for u bcs u got dreams!
0,Headed to work soon with about 3 hours of sleep 
1,@ShellyKramer You're taking &quot;going green&quot; to a whole new level.  #tcot
0,"okay, TOEFL LESSON tonight will be soo damn boring if the subject is reading "
0,"Luckyyy. I only have one more week of school, but then i only get 2 weeks off  I want longerrr!"
0,No #sou+web sem wifi 
1,@Reema226 nope only sony fits in them  or maybe with an adapter
0,"@siansburys I've lost count of the number I've rung today already    Were going to Wales, but I'm due in court on monday!"
1,magic won!!!!!!!!!!!! 
0,round 2 ding ding ding 
0,"I can control moving money between my PC Finance &amp; ING accounts on the ING site, but since ING doesn't print cheques, not from PC's site. "
1,@gemeg Tell me when you find other more! 
0,I am soo tired. WHY can I never sleep anymore? 
1,@Alohran  MuacK :^* MuacK :^* MuacK :^* MuacK :^* MuacK :^* MuacK :^* MuacK :^* !Ã¯Â¿Â½!Ã¯Â¿Â½!Ã¯Â¿Â½`
1,Happy monday to all! I find myself  eager to get back to the office and bang out some work. Riding the Choo choo to New York 
0,is unhappy  need to lose the weight i put on and get on wit my life!
1,"@jolenta  UR very welcome, I'm actually just finding out what it means, believe it or not...thanks to @CalgaryRealtor "
0,Went to starbucks with my mom then did surveilance at campagina I saw some hot ass guys in club shirts but my tummy is hurting again 
0,@trustlove92 oh god. You almost got kidnapped 
0,"is upset i missed this Sushi Fest  maybe next year! Sushi Sake Fest 09' Toledo, Ohio  http://ow.ly/eCWE (via @brainsandbutter)"
0,It's raining. Berlin looks so grey. 
0,It's very very difficult to find a good blogger template... 
0,@kizabrat I'm sorry that happened to you.. Are you sure it wasn't him ? Or you know it was someone else ? 
1,@emokidisme that was hot 
1,it's exciting in sch00L .. 
0,"has gelato, tan people, museums, sculpture, but most importantly WINE AND FOOD...to look forward to...why am I not happier? school "
1,@ErinBlaskie You're very welcome.  I'm heading out now. But keep in touch.
1,had the most fucking amazing fantastic outstanding unexplainably unbelievable surreal real dreamy like day every!!  Night ya'll
0,OK....let the tears begin......i'm officially sad 
1,Trying to juggle a whole load of work. Prioritizing what to do first. There are more than seven important things to be done... 
0,"Man, I have a huge forehead... "
1,@_edwardian i'm excited now. just about twitter. 
0,the apartment we had our sights set on was just leased out 2 hours ago. 
1,I amgoing for swim after work.. Get energized and clear my mind 
1,ahh I love the vicar of dibley 
1,@charleshooper I would like to join your company too 
0,@honeybeess Me too girl  Thesis thesis.
0,Headache. Ms messy is going to the mall 
0,@edsaint whaaaat?! Are there meat Marshmellows too?! I had to cook a chicken for everyone today  Lol
0,"@Cwluc Yes i've had some issues of crashing, loading times, etc "
0,i'll miss twitter  
1,"@soon2bfamous no im not that was a sucky tweet....haha love you, we need to chat about manana mkay "
1,8th Friends episode today! Yay 
1,@Diva4Lyfe07 I think when I was a sitter I would have been afraid of #clothdiapers too! Now that I'm a mom I love them though 
0,im getting a coldddd  cough coughh! better go get ready seen as megan said go to hers for 5pm...so not going to happen :|
0,"@iLoveNickJ4LIFE Ah, homework sucks!  At least you got it done then! That's awesome!"
0,"I know you missed my tweets through the game, but my phone died  trust me it was a super exciting and bring on the parade!!!"
0,is considering a &quot;real&quot; job..... 
1,@jamescaan let us no some of the weird business you see  lol
0,@millybee_art @mnstrsnmnchkns @Juicytots &gt; card.. and 6yo &amp; Soph don't see ther dad  xx
0,Saturday night tired and bored. ! 
1,@yosit Joya Hertzelia - ahhh... the memories.... 
1,"@LaFemmeLaVie Definitely, I already prayed tO God cause I'd need his help big time on this one  my little nephew is very full of life "
1,"@superrichguy Apropos Oscar Wilde: when asked what the most profitable form of writing is, he said: A RANSOM NOTE "
0,Luv Squeemote but wish it had better UI for controlling synced devices 
0,@hartluck @Pink @RubyRose1 still trying really hard  2 get u all to follow me 
0,@BrokenxSmile it has  I still owe you an ice cream :-P
1,Pal cine a ver Up. 
1,In Scottsdale and maybe never going home 
1,It feels like a rather protected space here.. with no following/followers I can say what I want and nobody will ever know it! Ah! 
0,"I want to be a dork and stay on my brand new laptop all day, not go to work for 8-9 hours fml "
0,"@beckie_illson Oh, haha! xD It sounded fun, and like a worthy experience "
0,@notthejadedkind *sniff* now i'm forced to do my spanish homework 
0,"Well, the BGT final was a stonker. And BGMT is good too. Shame it's over already.  What's next?"
0,got a boilogy gcse on the 22nd im in year 9 im not ment to do them yet its not fair 
0,@tee_tha is facebook blocked ??? i cant access it ... wtf ! 
0,I really can't deal with this freaking cough!!!! It won't let me sleep!!! 
1,@luckymeow wtf its your birthday?!?! Happy birthday lovely!! I'd buy ya a drink if I was there!! 
0,Ugh ugh ugh! 3 hours of sleep  Why do I wake up with an internal alarm??? Ggrrrrrrr
0,@lacomoda OMG !! Please don't think that ! I'm sorry !! 
1,@lilyroseallen French do it better ;) kiss you're a great artist 
0,"@211me, nooooooo itÃÂ´s not working "
0,W/all the local and natl hype about 'The Pit' ate thurs lunch was very dissapointed chopped que way too salty hush pups no flavor 
0,aww man skewl iz out ii cnt believe it it went bii so freakin fast man imma mizz every1 especially elle reisha nd coco 
1,Oh FML go romance yourself 
0,"I has migraine. I think it was compounded by the beer (v good, Moosehead). I haven't drunk beer in a while which is prob why "
1,Driving back to Waikiki after our failhike to the falls. 
1,"is looking like a complete Idiot dressed in formals,paired with casual sneakers.Tomorrow I will rectify this by being dressed in casuals! "
1,@KayLeeLa wat du nur wieder liest... #started to long for balls 
0,"ugh i don't wanna work today at 3  this is going to be hell, my legs hurts so bad from yesterday! ahhhhh"
1,@chwila Let's dance then! 
1,going to breakfast  http://tinyurl.com/pvt892
1,at khyts polishing off some sunday beverages 
0,@PattyJonasBell omg me too! next week i have a swimming and bbq party with my classmates! 
1,and Vacation Twitters Starts Now  LET IT ROCK
1,"Georgetown was so prettyful today  So ready for the night to commence though.  Don't ask me what I'm doing though, I never know"
1,"@christinelu Jinkies, you practically live here nowadays. Hope to catch up with you and Chris soon. "
1,"@Volcaniczz Thanks for chatting, see you tomorrow I hope "
0,Rest in peace farrah. 
0,Missing Cobraaaa.  Is Suavez lookin' good? Of course he is...
1,"@bsweichsel It is really hard to get them to put the game down, but sometimes they have to. "
0,@LesbianDad I loved the imaginary friends my son had!   so cool to watch those interactions - he is too &quot;old&quot; for them now 
1,@AlisonNeale good for you.. Hope that it's all ok! 
0,urrrgggg im tryn to watch the final of American idol AND new zealands next top model ! 
0,had the most hardest exam today  it was bullshit - so afterwards i spend $150 on patent black leather pumps !
0,I'm missing some ppls 
1,"@hugslenali goodmorning beautiful, got to clean up a basement after eating my McDs deluxe breakfast "
1,@lishannn your welcome  i know im awesome. LOL. X:
0,end of FoQ 
0,@nigs was going to chilling but get back to work on this gorgeous Saturday 
0,HAD A REALLY BAD DAY 
1,working on a few critiques and two paintings at the moment. Multi Tasking 
0,i binged.  ate 1500 calories in SHIT. Agh threw up most of it. Very frustrating! wasn't even hungry. WHY do i do this to myself!
0,I've been at this job fair for almost 2 hrs and I've only seen 3 schools!! 
0,i wanna watch princess protection program but don't have disney!! 
1,@carmeneckard hugs (and pain killers!) to you.  
1,@kellymuses @catikins9 I wonder about you two!! 
1,@SofiaMiller  I'm quite fine. And @ work  Planning to get at least 100 more followers today . What's your schedule for today ?
0,Just googled sun poisoning-pretty sure I have it. Seriously fried from the church VBS carnival today. Hurt too bad to go to bed. 
0,Drinking lemon soda .. yeh #fastfood 
1,"packing for a 3 months trip... only 1 T-Shirt, 1 Pair of pants, 1 underwear... Yeah.. 'cause I'm going shopping in Paris !!! "
0,I'm missing the entire Torchwood mini-series in July! 
0,skool is tomorrow   im ready but i dont wanta go any more
0,@tamarapagan pobre Rocinante  memorial service this Wednesday
1,"@RasmusP Sure I have, it's just not my native language "
1,"Bringing up old memories, fun "
0,@Neerav http://twitpic.com/7r3zv - Oh noes! @mab397 was at @coffeemornings this week?! Damn this project and my non-attendance 
0,@zhenerak I thought I was your best friend? 
1,@janw75  Same to you!  Happy Sunday!
1,Slept 4 hours this afternoon. D-man making me a steak dinner on the BBQ. Life is wonderful 
1,@carchar0th anca yemek kizlar... 
1,jus got in form gettin ma hair done  lovin ma new tattoo
1,"House Correspondents dinner was last night whoopi, barbara &amp; sherri went, Obama got a standing ovation"
0,@djorris I know......even melissa 2  were obviously not special enough 2 get invited
1,deciding which movie to watch .. this will be the 8th movie this weekend .. being sick has some advantages 
1,@MacCherry Ur funny ..  .. thanks
1,"Hello hello twitter family, breakfast with the family, for mom's b-day  @pinky0143 where r you?? ur laaate!!!"
1,"tired, sore, humbled. story of my life "
0,Freedom til tomorrow! My last day in the pharmacy 
1,@JoannaDangelo can we keep this up all day? I need 40 more updates to break 1000 &amp; i'm procrastinating w work BIG TIME 
1,I beliiiieve I can FLY !!  lmao
0,@tvblog yes NBC is a mess...im praying SOUTHLAND can somehow survive and do well..but it's on Fridays so i'm NOT getting too attached. 
0,"Went to  BiggerThanElvis last night, and totally missed the show!  Recovering from our planB - turned out to be a night of debauchery!"
0,"@KhosiButhelezi Fundi Ngcobondwane  via soccer: its more an oportunity i squandered, by atempting a career in stealing cars n fraud lol"
1,CD recorded.. working on cover design  
1,"@modernsinglemom no problem, thanks "
1,"@DaliLama13 Have a good night, &amp; keep in touch.  ttyl"
1,everyone follow my bff he is the coolest you will ever meet!  --&gt; @MeLodAtRiChbOi !!
1,@zend13 yup welcome to the clan  ill try and get on site soon gotta convince bro to let me use psp =p
1,@JoannePeh jia you ! 
0,can u tell im bored at work  lol
1,I did it - I finished my art thing 
0," My Scrivner update erased my old project files... and of course, I hadn't backed them up in awhile. Farewell writing! :/"
1,Up reallllllly late. Baby wakes up for work in about 4 minutes. I'll give him a nice morning &quot;I love you&quot; to start off his day 
0,"Dammit, I left my iPod (and headphones) at home. Waaah. I need my music "
0,"@iamdiddy  soooo tired,  not feeling the love today!  "
1,"@VirtualLee Morning! Yes, I was up at the newsagent yesterday buying my print copy of the Telegraph. "
0,what's with the weather? 
0,why do i feel so lonely 
1,@hopeinhell Remove thine ass hence thou beslubbering codpiece-sniffing giglet 
1,@philthethrill you are the best 
0,@Change_for_Iran I hope you are okay 
0,@Prinbird im good ty got to go to work 2day  and someone has stole the sun!!
1,@v_cub oh yes... and for me its effing awesome heheh go watch it on youtube 
1,@TheRealMrRiley i'm right there with ya babe lol my cuz been keeping me hear... 
0,feeling dead shitty...back ache!!   
1,@Leeantz  whats new i am the coolest as usual  ahhaahhaha leanne's 2nd of cos!
1,isssss listening to music quite loudly wif liz 
0,@elletea  gives you bug bite anti itch stuff lmao thats terrible ily don't let them eat you up anymore please
1,@nikkiwoods have a great day miss sunshine... twit vamp ~ gone! 
0,@miradu me bad  sorry will &quot;RAD&quot; more carefully in the future.
1,"Crandon Park Beach w @ohzsnaapandres nd Faith. After, her place. Miss you too Ryan "
0,@jessegahimer is leaving houston tonight 
1,"@poke__egg Lol, you don't count. I'm talking to those who go &quot;WOWISFORFAGZLOLS&quot; - totally turned one of those *into* a WoWfag "
1,About to watch the parade then fireworks 
1,Gossip Girl and 90210 today!  dont forget to watch it 
1,@Recreational_SG  lolzzzzz
1,@JimmyInferno yes it's me lol and I am damn proud of you for learning math today *hugs* 
1,"@jaypiddy Gotta work with whatcha got, man. "
1,@DiversityBGT They LOVE you over there in the States - I was sending youtubes links of you 2 all my US friends 
1,Get yourself up on yoox.com's home page. SEE YOOX_SEE YOU   http://bit.ly/r7XlV
1,@ManuelViloria or their exercise and enjoyment of their rights therein 
1,@xohpanic eat chocolate or just talk with your friends 
1,"good night twitter addicts  have a very nice week. leaving diego on saturday, east coast here i come!!!im going to miss CALI!!!!!"
0,almost 4am and I can't sleeep 
1,"quote of the day: &quot;Chris Matthews, who would suckle ObamaÃ¢â¬â¢s manboobs, if only Obama would lactate for him&quot; HT: Anchoress "
1,"@jensen_ackles - Hey, hope you had a good weekend! "
1,@xoMaddiiexo heey  im good thannx you??
0,@donnaontherocks  That's lame. I hope it improves as a whole. @Gothictany Yeah! It's gonna be fun! Pictures would be good so we can share!
1,"@cait i will try my best , thank you "
0,@Hybrid911 i want to move back to Calif.  
0,Is crying  cause I just listened to 7things.. &amp; it hit a nerve..
1,RUSSELL IS KOREAN  http://bit.ly/3DPUQ8
0,@shezzadine i love that show!  hate that it got cancelled 
0,Can't sleep.... Again  Not good
0,"@lottie_rot nah, F that noize. i eat RAW animals now, i'm so hardcore. ;) and i'm super duper jonesin for a horror con too. "
0,"I want to know all my favourite peoples birthday, I missed Carl Barats i on June 6 "
0,Can't play WoW at all. Macbook has been disconnecting and now restarts 30 seconds after log in since latest patch. I don't get it. 
1,Sitting with friends in an Italian restaurant. Love it   http://bit.ly/fDlkZ  http://twitpic.com/6u8zv
1,hackintosh walkthrough  http://bit.ly/dzRzI
0,Stepmom is a chaty cathy. Wakes me up from my sleeping. 
0,I left my primary water bottle at a friends house over the weekend. My back up is a much wider mouth and I keep spilling water on myself 
1,@PKGulati  Which duck do you want to be when you grow up...in your mailbox. Enjoy! 
0,why wont my pic show up?!! 
1,@Spiritualevity Chinese or Japanese? 
1,"Relaxing, enjoying my new in-ear monitors "
1,"@tonyhawk i'll be hanging out at tamarack on friday, june 19th....let me know what time to pick up my board.  kidding.  love the idea.  "
1,@oliverthring http://twitpic.com/6qjfb - Fantastic! I love it. Pimms o'clock?? 
0,Jonas Bros at November 24th:SOLD OUT  Sad!Hope they come next year!
0,"Im feeling sick and miserable my stom,ach is going to diee!! Oreinteering was not healthy for it  Anywayy school tommorrow is a maybe (n)"
1,@kitzzousy Hey 
0,"Just realised Dean Thomas is supposed to be at Shell Cottage too, right? Guess they cut him out "
1,Creating a Time Log  This week Im determined to track everything I do in 15 min increments-Want to experience the true value of 20% / 80%
0,sleepiness hit hard and class isnt over until 3 
0,What a let down! Apple website now says the new iPhone software won't be ready until 6/18! 
1,@yvesremedios Um...it's right there. You commented on it. 
0,@jmapplebeck So sad  http://bit.ly/zK7Bb
0,Denist...... I've cracked a tooth.... 
0,@KatyinIndy I'm guessing all those radical stories about BO being a plant last fall .. may not be such a stretch..  big trouble ahead 
0,"@kaiteKUNT haha aw  i tell u whats better than urinal cakes, SCHOOL! "
0,"Saw mom about 1 hr  got 2 keep movin, headed back 2Atl 2 chk launch spot out. Big things coming excite!"
1,@cmykdorothy I've had the dream once where my teeth fell out; lol re: women's conference 
1,@hdtheagency I'm ready for my shoot 
1,"@thereisaseason I can understand. Having the phone helps, but I really wanted to see EVERYTHING! "
1,Is offffff now  Camping tonight with the girls including @Sarahx_x + @SophieLoves 8D Will be a blast!!!!!!!!!!!!!!!!!!!!!!!
0,"@Dat_Kid_Capo good. because I have that free movies thing, yet no flashplayer  AND I have family guy/south park shit as wellll. &lt;3"
1,Drinking grape juice and coloring  haha i feel like im 5 again! 
1,@curtis55 miss you guys!  bring home a porcupine for me!  
1,"@kleinjinx this is your back? omg, thank god for this sunday "
1,shifted again to a new house.. settling in.. aches n pains all-over..  how do we manage to gather so much of stuff???
1,Mwahahaha my laptop is squeaky clean right now...just gave it a gd scrub!  Damn smooth...(L) MOM GOT MACARONS FOR ME! 8D
1,Watching Hollyoaks  xx
0,@thepartyChase u just got me real excited cause i thought teniece was on twitter... 
0,I wish i had some head on to apply directly to my forehead 
0,"you PROMISED not to leave me, right?? i hope you wouldn't break that promise.  "
0,"@nileyxlove Thank you  &amp; oohh  i think he's just gotten to the breaking point of all the hate made towards him and AHH, one more week ,."
1,A Need for Redemption is now complete.  The Battle &amp; The Epilogue have now been posted.  
1,@tricos_sascha: thanking for adding 
